Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HVSA,2,160,33050720,33098720,0,1,0,0,0,0,0,2,3,1,0,0
HVSA,2,161,33092480,33140480,0,0,0,0,3,0,0,1,0,0,0,0
HVSA,2,162,34029600,34077600,0,0,1,0,0,0,0,0,2,1,0,0
HVSA,2,163,34060160,34108160,0,0,0,0,0,1,0,3,2,0,0,0
HVSA,2,164,34191520,34239520,0,0,0,0,0,0,0,0,3,1,0,0
HVSA,2,165,34219040,34267040,0,0,0,1,2,0,0,0,0,0,0,0
HVSA,2,166,34606400,34654400,0,0,0,0,0,0,0,0,3,0,0,0
HVSA,2,167,34637120,34685120,0,2,0,0,0,0,2,0,3,0,0,0
HVSA,2,168,34958720,35006720,0,2,0,1,0,0,1,2,2,0,0,0
HVSA,2,169,34986080,35034080,0,2,0,0,1,0,0,0,2,1,0,0
HVSA,2,170,35047840,35095840,0,2,1,0,0,2,1,3,0,0,0,0
HVSA,2,171,35075680,35123680,0,1,1,0,1,0,1,2,1,0,0,0
HVSA,2,172,35219200,35267200,0,1,0,0,0,0,0,3,3,2,0,0
HVSA,2,173,35248960,35296960,0,0,2,0,0,0,0,3,1,0,0,0
HVSA,2,174,35784160,35832160,0,1,0,0,0,0,1,0,3,1,0,0
HVSA,2,175,35813280,35861280,0,1,0,0,0,0,0,0,3,2,0,0
HVSA,2,176,36344480,36392480,0,0,0,0,0,0,0,1,3,0,0,0
HVSA,2,177,36371840,36419840,0,0,0,1,0,0,0,0,2,0,0,0
HVSA,2,178,3301760,3349760,0,1,2,1,0,0,0,2,2,1,0,0
HVSA,2,179,3329760,3377760,0,0,0,0,0,2,0,1,1,0,0,0
HVSA,2,180,36399040,36447040,0,0,1,0,0,1,0,1,1,2,0,0
HVSA,2,181,36490240,36538240,1,0,0,1,1,1,0,3,0,0,0,0
HVSA,2,182,36516960,36564960,0,0,1,2,0,0,0,2,0,1,0,0
HVSA,2,183,36782240,36830240,0,0,1,2,0,0,0,0,0,1,0,0
HVSA,2,184,36820160,36868160,1,1,0,2,1,0,2,0,0,0,0,0
HVSA,2,185,36916960,36964960,0,0,1,0,0,2,0,3,0,1,0,0
HVSA,2,186,36944320,36992320,0,0,1,0,0,0,0,3,2,1,0,0
HVSA,2,187,37000640,37048640,0,2,1,0,0,0,0,0,2,0,0,0
HVSA,2,188,37036160,37084160,0,1,1,1,0,0,3,0,1,0,0,0
HVSA,2,189,37070560,37118560,0,1,1,0,0,0,0,0,3,1,0,0
HVSA,2,190,38075360,38123360,0,1,0,0,0,0,0,3,3,1,0,0
HVSA,2,191,38103840,38151840,0,2,0,0,0,0,1,0,3,1,0,0
HVSA,2,192,39579520,39627520,0,0,0,0,0,3,0,1,0,1,0,0
HVSA,2,193,39606880,39654880,0,2,0,0,0,0,1,2,3,2,0,0
HVSA,2,194,42056640,42104640,0,1,0,0,0,0,0,0,3,1,0,0
HVSA,2,195,42096960,42144960,0,1,0,1,3,0,0,0,0,0,0,0
HVSA,2,196,42236640,42284640,0,0,0,0,2,0,0,3,1,1,0,0
HVSA,2,197,42263200,42311200,0,0,0,1,0,0,0,2,2,1,0,0
HVSA,2,198,4258400,4306400,0,0,0,1,0,3,0,2,0,0,0,0
HVSA,2,199,4285280,4333280,0,0,0,2,1,0,0,0,0,0,0,0
HVSA,3,0,480,48480,0,0,0,0,0,0,0,1,3,0,0,0
HVSA,3,1,46009280,46057280,0,0,3,0,0,0,0,0,0,0,0,0
HVSA,3,2,46052320,46100320,0,0,0,1,0,0,0,0,2,0,0,3
HVSA,3,3,46097600,46145600,0,3,1,0,0,0,1,0,2,0,0,0
HVSA,3,4,46146560,46194560,0,3,0,2,0,0,0,0,1,0,0,0
HVSA,3,5,46185280,46233280,0,0,1,1,0,3,0,3,0,1,0,0
HVSA,3,6,46250720,46298720,0,0,0,0,3,0,1,0,0,0,0,0
HVSA,3,7,46474080,46522080,0,0,1,1,1,0,0,0,0,0,0,0
HVSA,3,8,46504960,46552960,0,0,0,0,3,0,0,0,0,0,0,0
HVSA,3,9,46543200,46591200,0,0,2,0,1,0,0,0,0,0,0,0
HVSA,3,10,46610080,46658080,0,1,2,0,0,0,1,1,1,0,0,0
HVSA,3,11,46806400,46854400,0,0,0,0,0,0,0,0,3,0,0,0
HVSA,3,12,46839840,46887840,0,0,0,0,0,0,0,0,3,2,0,0
HVSA,3,13,49321920,49369920,0,1,1,0,0,0,1,0,3,1,0,0
HVSA,3,14,49351360,49399360,0,0,0,1,0,0,0,0,2,0,0,0
HVSA,3,15,49409120,49457120,0,1,1,0,0,0,0,3,2,1,0,1
HVSA,3,16,49439040,49487040,0,0,0,1,1,0,1,0,2,0,0,0
HVSA,3,17,4085280,4133280,0,1,1,0,0,0,0,1,2,2,0,0
HVSA,3,18,4114400,4162400,0,0,1,1,0,0,0,2,1,1,0,0
HVSA,3,19,49460160,49508160,0,0,0,2,1,0,0,0,1,0,0,0
HVSA,3,20,49496640,49544640,0,0,0,2,2,0,0,1,0,0,0,0
HVSA,3,21,49672320,49720320,0,0,0,0,1,0,0,0,2,0,0,0
HVSA,3,22,49710400,49758400,0,0,0,1,0,0,0,3,2,1,0,0
HVSA,3,23,49773760,49821760,0,1,0,0,0,0,0,0,3,0,0,0
HVSA,3,24,49830400,49878400,0,0,1,0,0,0,0,0,2,0,0,0
HVSA,3,25,49983840,50031840,0,0,0,1,0,0,1,0,2,0,0,0
HVSA,3,26,50212640,50260640,0,0,1,1,2,0,0,2,0,0,0,0
HVSA,3,27,50242240,50290240,0,0,1,1,0,0,0,1,2,0,0,0
HVSA,3,28,50317920,50365920,0,2,0,0,0,0,0,3,3,0,0,0
HVSA,3,29,51229120,51277120,0,0,0,1,1,0,0,0,2,1,0,0
HVSA,3,30,51270880,51318880,0,0,1,0,3,0,0,1,0,0,0,0
HVSA,3,31,51342400,51390400,0,0,3,0,0,0,0,3,0,1,0,0
HVSA,3,32,4195200,4243200,0,1,0,0,0,0,0,0,3,2,0,0
HVSA,3,33,51638080,51686080,0,0,1,1,2,0,1,0,0,0,0,0
HVSA,3,34,51668320,51716320,0,0,0,0,0,0,0,0,3,0,0,0
HVSA,3,35,52093760,52141760,0,1,1,2,2,0,0,1,0,0,0,0
HVSA,3,36,52166240,52214240,0,2,0,1,1,0,2,0,2,0,0,0
HVSA,3,37,52326880,52374880,0,0,0,1,3,0,0,0,0,0,0,0
HVSA,3,38,4258400,4306400,0,0,0,0,0,0,0,0,3,1,0,1
HVSA,3,39,4294880,4342880,0,0,0,1,0,0,0,2,2,0,0,1
HVSA,3,40,4318240,4366240,0,0,0,1,3,0,1,1,0,1,0,0
HVSA,3,41,5611840,5659840,0,0,1,1,0,0,0,0,1,0,0,0
HVSA,3,42,5645760,5693760,1,0,0,0,0,0,0,0,2,0,0,2
HVSA,3,43,5698880,5746880,0,1,0,1,0,0,1,2,2,2,0,0
HVSA,3,44,6860000,6908000,0,0,1,1,0,0,1,0,2,0,0,0
HVSA,3,45,6924800,6972800,0,0,0,0,1,0,0,0,2,0,0,2
HVSA,3,46,6942720,6990720,1,0,0,0,0,0,1,1,2,0,0,1
HVSA,3,47,7051040,7099040,0,0,0,0,0,0,0,3,3,1,0,0
HVSA,3,48,7086880,7134880,0,1,0,0,0,0,0,0,3,0,0,0
HVSA,3,49,396480,444480,0,0,0,2,1,0,1,0,0,0,0,0
HVSA,3,50,458720,506720,0,0,1,0,3,0,0,3,0,1,0,0
HVSA,3,51,8720480,8768480,1,1,1,1,0,0,1,1,1,0,0,0
HVSA,3,52,8752800,8800800,0,1,0,1,0,0,0,0,2,0,0,0
HVSA,3,53,10021120,10069120,0,0,0,0,1,0,0,0,2,1,0,0
HVSA,3,54,9991360,10039360,0,1,0,0,0,0,0,0,3,2,0,0
HVSA,3,55,10645280,10693280,0,2,1,0,0,0,0,0,2,1,0,0
HVSA,3,56,10678400,10726400,0,3,0,1,3,0,1,0,0,0,0,0
HVSA,3,57,11404160,11452160,0,1,3,1,0,0,1,0,0,0,0,0
HVSA,3,58,11435200,11483200,0,2,0,1,0,0,0,0,2,2,0,0
HVSA,3,59,13709920,13757920,0,0,2,0,0,0,0,3,1,0,0,0
HVSA,3,60,13740160,13788160,0,0,2,0,0,0,0,0,1,0,0,0
HVSA,3,61,15754720,15802720,0,2,0,0,0,0,0,0,3,2,0,0
HVSA,3,62,15787360,15835360,0,0,2,1,2,1,0,1,0,1,0,0
HVSA,3,63,15980320,16028320,0,0,1,0,0,1,0,2,1,0,0,0
HVSA,3,64,16010080,16058080,0,1,0,1,2,0,1,1,0,0,0,0
HVSA,3,65,16077600,16125600,0,0,0,1,3,0,0,2,0,1,0,0
HVSA,3,66,16117440,16165440,0,0,0,0,0,0,0,0,3,0,0,1
HVSA,3,67,16184960,16232960,0,0,0,0,0,0,0,1,3,0,0,0
HVSA,3,68,19720480,19768480,0,2,1,0,0,1,1,0,1,2,0,0
HVSA,3,69,19751840,19799840,0,2,0,0,0,0,1,0,3,1,0,0
HVSA,3,70,683360,731360,0,0,2,1,0,0,0,0,0,0,0,0
HVSA,3,71,728000,776000,0,0,0,1,3,0,0,2,0,0,0,0
HVSA,3,72,21232640,21280640,0,1,0,1,2,0,0,0,0,0,0,0
HVSA,3,73,21261600,21309600,0,2,0,2,0,0,2,0,1,1,0,0
HVSA,3,74,21321920,21369920,0,0,0,0,3,0,0,1,0,1,0,0
HVSA,3,75,21366720,21414720,0,0,0,1,0,0,0,3,2,2,0,0
HVSA,3,76,21405440,21453440,1,0,3,0,0,0,1,0,0,0,0,3
HVSA,3,77,21444960,21492960,0,0,0,1,0,3,0,1,0,2,0,0
HVSA,3,78,21585600,21633600,0,0,0,0,0,0,0,3,3,1,0,0
HVSA,3,79,21633600,21681600,0,0,2,1,0,0,0,0,0,3,0,0
HVSA,3,80,21683840,21731840,0,0,0,3,0,0,0,1,1,0,0,0
HVSA,3,81,21760480,21808480,0,1,3,0,0,1,0,0,0,1,0,0
HVSA,3,82,22028960,22076960,0,0,1,0,0,0,0,0,2,0,0,0
HVSA,3,83,22062880,22110880,0,2,0,1,0,0,0,0,2,1,0,1
HVSA,3,84,22084320,22132320,0,0,0,1,0,0,0,0,2,0,0,0
HVSA,3,85,24692800,24740800,0,0,0,1,1,0,0,0,1,0,0,0
HVSA,3,86,24723680,24771680,0,2,0,2,0,0,0,0,1,0,0,0
HVSA,3,87,24771040,24819040,0,2,0,0,2,0,1,0,1,0,0,0
HVSA,3,88,1077600,1125600,0,0,1,2,1,0,0,2,0,0,0,0
HVSA,3,89,1149280,1197280,0,2,0,0,0,0,1,0,3,0,0,0
HVSA,3,90,26742240,26790240,0,0,0,1,0,0,0,0,2,1,0,0
HVSA,3,91,26777920,26825920,0,0,2,0,3,0,0,3,0,0,0,0
HVSA,3,92,26924800,26972800,0,0,1,1,1,0,0,3,1,0,0,0
HVSA,3,93,26953760,27001760,0,0,0,0,0,3,0,3,0,0,0,0
HVSA,3,94,27004160,27052160,0,0,0,0,3,2,0,0,0,0,0,0
HVSA,3,95,27048000,27096000,0,0,0,0,2,0,0,2,1,0,0,0
HVSA,3,96,27090080,27138080,0,0,0,0,0,0,0,2,3,1,0,0
HVSA,3,97,27155200,27203200,0,0,0,0,0,0,0,3,3,1,0,0
HVSA,3,98,27199840,27247840,0,2,0,2,0,0,2,0,1,0,0,0
HVSA,3,99,27250720,27298720,0,0,1,0,0,0,2,3,2,0,0,0
HVSA,3,100,27301760,27349760,0,0,0,1,0,0,0,0,3,0,0,0
HVSA,3,101,27422240,27470240,0,1,0,0,0,0,1,0,3,1,0,0
HVSA,3,102,27493600,27541600,0,1,1,1,0,0,0,2,1,3,0,0
HVSA,3,103,28262880,28310880,0,0,1,1,0,0,0,0,2,1,0,0
HVSA,3,104,28295520,28343520,0,1,0,0,0,0,0,0,3,1,0,0
HVSA,3,105,31353920,31401920,1,0,0,0,0,0,1,1,2,1,0,0
HVSA,3,106,31388640,31436640,0,0,0,1,0,0,0,3,2,3,0,0
HVSA,3,107,31431360,31479360,0,0,1,1,0,1,0,1,1,0,0,0
HVSA,3,108,31461760,31509760,0,1,0,1,1,0,1,0,2,0,0,0
HVSA,3,109,2233600,2281600,0,0,1,1,1,0,0,0,1,0,0,0
HVSA,3,110,2307200,2355200,0,1,0,0,0,0,0,0,3,1,0,0
HVSA,3,111,31804640,31852640,0,0,0,1,2,0,0,0,0,0,0,0
HVSA,3,112,31868640,31916640,1,1,0,0,0,0,1,0,2,0,0,0
HVSA,3,113,31983040,32031040,0,0,0,3,0,0,0,0,0,0,0,0
HVSA,3,114,32015840,32063840,0,0,0,1,0,0,0,1,2,3,0,0
HVSA,3,115,32085760,32133760,0,0,1,0,0,0,0,0,3,0,0,0
HVSA,3,116,32502240,32550240,0,1,2,1,2,0,1,0,0,0,0,0
HVSA,3,117,32540160,32588160,0,0,0,0,3,0,1,0,0,0,0,0
HVSA,3,118,32590880,32638880,0,0,2,0,0,0,0,0,1,0,0,0
HVSA,3,119,32655680,32703680,0,0,2,0,0,0,0,0,1,1,0,0
HVSA,3,120,32943360,32991360,0,2,0,2,1,0,2,0,0,0,0,0
HVSA,3,121,32975200,33023200,0,0,1,2,0,1,0,2,1,0,0,0
HVSA,3,122,33832640,33880640,0,2,0,2,1,0,2,0,1,0,0,0
HVSA,3,123,33863040,33911040,0,0,2,0,1,0,0,3,0,0,0,0
HVSA,3,124,33964000,34012000,0,0,1,0,3,0,0,0,0,0,0,0
HVSA,3,125,34010080,34058080,0,0,0,1,0,0,1,3,2,2,0,0
HVSA,3,126,34410720,34458720,0,0,2,2,0,1,1,1,0,0,0,0
HVSA,3,127,34457600,34505600,0,0,0,1,2,0,1,0,1,0,0,0
HVSA,3,128,34521600,34569600,0,1,0,0,0,3,0,1,0,0,0,0
HVSA,3,129,2440800,2488800,0,1,1,0,0,0,0,0,2,1,0,0
HVSA,3,130,2482880,2530880,0,0,2,0,0,0,0,0,1,0,0,0
HVSA,3,131,34919520,34967520,0,1,0,0,0,0,1,0,3,0,0,0
HVSA,3,132,34954880,35002880,0,0,0,0,0,0,0,3,3,0,0,0
HVSA,3,133,35882400,35930400,0,0,1,0,0,0,1,3,2,0,0,0
HVSA,3,134,35912000,35960000,0,0,0,0,0,3,0,0,0,1,0,0
HVSA,3,135,36502720,36550720,0,1,0,1,0,0,0,0,2,0,0,0
HVSA,3,136,36550880,36598880,0,0,0,0,2,2,0,1,1,0,0,0
HVSA,3,137,36859840,36907840,0,1,0,0,0,0,0,3,3,1,0,0
HVSA,3,138,36890560,36938560,0,0,0,0,0,1,0,0,2,0,0,0
HVSA,3,139,37540640,37588640,0,0,0,1,0,0,0,3,2,1,0,0
HVSA,3,140,37574080,37622080,0,2,0,0,3,0,0,0,0,1,0,0
HVSA,3,141,37819360,37867360,0,0,0,1,0,0,0,3,2,1,0,0
HVSA,3,142,37849440,37897440,0,0,0,0,2,0,0,0,1,1,0,0
HVSA,3,143,38143520,38191520,0,0,1,1,1,2,1,0,0,0,0,0
HVSA,3,144,38177120,38225120,0,1,0,0,0,0,0,0,3,0,0,0
HVSA,3,145,38238240,38286240,0,0,0,2,1,0,0,1,0,1,0,0
HVSA,3,146,38280960,38328960,0,0,0,2,0,0,0,0,1,0,0,0
HVSA,3,147,38312800,38360800,0,0,0,0,0,0,0,0,3,1,0,0
HVSA,3,148,38388320,38436320,0,0,2,1,1,0,0,0,0,1,0,0
HVSA,3,149,38417600,38465600,0,1,0,2,2,1,0,0,0,0,0,0
HVSA,3,150,2637920,2685920,0,0,0,0,0,0,1,0,3,0,0,0
HVSA,3,151,2675680,2723680,0,1,0,0,0,0,1,0,3,0,0,0
HVSA,3,152,38456800,38504800,0,1,0,0,0,0,0,0,3,0,0,3
HVSA,3,153,38493440,38541440,0,0,0,0,0,1,0,0,2,1,0,0
HVSA,3,154,38971040,39019040,0,2,0,0,0,0,0,0,3,2,0,0
HVSA,3,155,39003520,39051520,0,0,2,0,0,0,0,3,1,1,0,0
HVSA,3,156,39159040,39207040,0,1,0,1,0,0,0,0,2,2,0,0
HVSA,3,157,39190400,39238400,0,0,1,1,1,1,0,1,0,0,0,0
HVSA,3,158,39277120,39325120,0,0,3,0,0,0,0,0,0,0,0,0
HVSA,3,159,39363040,39411040,0,0,0,0,0,0,0,1,3,0,0,0
HVSA,3,160,39512800,39560800,1,0,0,0,0,0,0,0,2,0,0,3
HVSA,3,161,39549120,39597120,0,3,1,1,0,0,0,0,1,0,0,0
HVSA,3,162,39588480,39636480,0,2,0,0,0,0,0,0,3,0,0,0
HVSA,3,163,39605120,39653120,0,1,0,0,0,0,1,0,3,0,0,0
HVSA,3,164,40635200,40683200,0,1,1,0,0,0,1,0,2,0,0,0
HVSA,3,165,40670880,40718880,0,0,0,0,0,0,0,3,3,0,0,0
HVSA,3,166,40876000,40924000,0,3,0,3,0,0,0,0,1,0,0,0
HVSA,3,167,40905440,40953440,0,1,0,0,0,0,0,0,3,0,0,2
HVSA,3,168,3214720,3262720,0,1,1,0,0,0,0,3,2,0,0,0
HVSA,3,169,3245440,3293440,0,2,2,0,0,0,0,0,1,0,0,0
HVSA,3,170,40936640,40984640,0,0,1,2,1,0,0,0,0,0,0,0
HVSA,3,171,41021600,41069600,1,0,2,1,0,0,1,1,0,0,0,0
HVSA,3,172,41057440,41105440,0,0,3,0,2,0,0,0,0,0,0,0
HVSA,3,173,41304000,41352000,0,0,2,0,0,0,1,0,1,0,0,0
HVSA,3,174,41363040,41411040,0,1,0,0,0,0,0,0,3,0,0,0
HVSA,3,175,41605600,41653600,0,1,2,0,0,0,0,3,1,2,0,0
HVSA,3,176,41636000,41684000,0,0,1,0,0,0,1,2,2,0,0,0
HVSA,3,177,41720320,41768320,0,0,3,0,0,0,0,2,0,0,0,0
HVSA,3,178,41750720,41798720,0,1,0,0,0,0,2,0,3,1,0,1
HVSA,3,179,41783840,41831840,0,2,0,0,0,0,1,0,3,0,0,0
HVSA,3,180,41850240,41898240,0,2,2,0,0,0,0,3,2,0,0,0
HVSA,3,181,41903200,41951200,0,2,0,0,0,0,0,0,3,1,0,0
HVSA,3,182,42083200,42131200,0,0,0,0,0,0,0,3,3,3,0,0
HVSA,3,183,42119040,42167040,0,1,2,0,0,0,0,0,1,0,0,0
HVSA,3,184,42196640,42244640,0,0,1,0,0,0,0,0,2,0,0,0
HVSA,3,185,42278240,42326240,0,2,1,0,0,0,1,3,3,1,0,0
HVSA,3,186,42309120,42357120,0,2,1,0,1,0,0,0,1,0,0,0
HVSA,3,187,3295200,3343200,0,1,2,1,0,0,0,3,2,1,0,0
HVSA,3,188,3324960,3372960,0,0,1,0,0,0,0,0,2,2,0,0
HVSA,3,189,42510080,42558080,0,0,1,0,0,0,0,3,2,1,0,0
HVSA,3,190,42540640,42588640,0,1,1,0,0,0,0,2,2,0,0,0
HVSA,3,191,43090720,43138720,0,2,1,0,3,0,0,0,0,0,0,0
HVSA,3,192,43120000,43168000,0,1,0,0,0,0,0,1,3,0,0,0
HVSA,3,193,43635360,43683360,0,0,2,0,0,1,0,2,1,1,0,0
HVSA,3,194,43669600,43717600,0,1,0,1,0,3,1,0,0,1,0,1
HVSA,3,195,44041280,44089280,0,0,1,0,0,0,0,3,2,0,0,0
HVSA,3,196,44075520,44123520,0,2,0,0,0,3,0,0,0,1,0,0
HVSA,3,197,44826240,44874240,0,2,0,0,0,0,0,0,3,1,0,0
HVSA,3,198,44858400,44906400,0,1,1,1,2,0,0,0,0,0,0,0
HVSA,3,199,45041600,45089600,0,0,0,1,0,0,0,1,2,0,0,0
HVSA,3,200,45072320,45120320,0,1,1,0,3,1,1,1,0,0,0,0
HVSA,3,201,45265920,45313920,0,0,0,1,0,0,0,0,2,0,0,0
HVSA,3,202,45300160,45348160,1,0,0,1,3,0,3,0,0,0,0,0
HVSA,3,203,45510880,45558880,0,0,1,0,0,0,0,1,2,2,0,0
HVSA,3,204,45549920,45597920,0,1,0,2,1,0,0,0,0,0,0,0
HVSA,3,205,45649760,45697760,0,0,0,1,0,0,1,0,2,2,0,0
HVSA,3,206,45684000,45732000,0,0,2,1,1,0,0,0,0,1,0,0
HVSA,3,207,45787040,45835040,0,0,0,0,0,0,0,0,3,2,0,0
HVSA,3,208,45816320,45864320,0,0,0,2,0,3,0,0,0,0,0,0
HVSA,3,209,3963680,4011680,0,1,2,0,0,0,0,3,1,1,0,0
HVSA,3,210,4001120,4049120,0,2,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,0,0,6080,54080,0,0,0,0,0,0,0,0,3,0,3,3
IStutterSoWhat,0,1,21648480,21696480,0,0,0,1,0,0,1,1,2,0,0,0
IStutterSoWhat,0,2,21675360,21723360,0,0,0,1,2,0,0,1,0,0,0,0
IStutterSoWhat,0,3,23195680,23243680,0,0,1,0,0,1,0,1,2,0,0,0
IStutterSoWhat,0,4,23223360,23271360,0,0,0,0,0,3,0,0,0,1,0,0
IStutterSoWhat,0,5,23250880,23298880,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,0,6,23273760,23321760,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,7,23474560,23522560,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,0,8,23499040,23547040,1,0,1,0,0,0,0,0,1,1,0,1
IStutterSoWhat,0,9,23744320,23792320,0,0,2,1,1,0,0,0,0,1,0,0
IStutterSoWhat,0,10,23771520,23819520,0,0,2,0,0,0,0,0,1,0,0,0
IStutterSoWhat,0,11,24125440,24173440,0,0,1,0,0,0,0,0,2,3,0,0
IStutterSoWhat,0,12,24150720,24198720,0,0,0,1,0,0,0,2,2,1,0,0
IStutterSoWhat,0,13,24564000,24612000,0,1,0,0,1,0,1,0,2,1,0,0
IStutterSoWhat,0,14,24588800,24636800,0,0,0,1,0,1,0,0,2,2,0,0
IStutterSoWhat,0,15,24612480,24660480,1,0,0,1,1,0,1,0,1,0,0,0
IStutterSoWhat,0,16,25190880,25238880,0,0,0,0,0,1,0,0,2,1,0,0
IStutterSoWhat,0,17,25218560,25266560,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,18,2374560,2422560,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,19,25571360,25619360,0,0,0,0,0,3,0,2,0,1,0,0
IStutterSoWhat,0,20,25599680,25647680,0,0,0,0,0,0,0,1,3,0,0,0
IStutterSoWhat,0,21,25959840,26007840,0,0,3,1,0,0,0,0,0,0,0,0
IStutterSoWhat,0,22,25984160,26032160,0,0,2,0,0,2,0,0,1,0,0,0
IStutterSoWhat,0,23,26188000,26236000,0,0,0,0,2,3,0,3,0,0,0,0
IStutterSoWhat,0,24,26213600,26261600,0,0,1,0,0,0,0,3,2,2,0,0
IStutterSoWhat,0,25,26318400,26366400,0,1,0,2,2,0,0,1,1,1,0,0
IStutterSoWhat,0,26,26343200,26391200,0,0,0,0,3,0,1,1,0,0,0,0
IStutterSoWhat,0,27,26506240,26554240,0,0,0,1,0,0,1,0,2,1,0,0
IStutterSoWhat,0,28,26531360,26579360,0,0,1,0,0,0,0,1,2,1,0,0
IStutterSoWhat,0,29,26719040,26767040,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,30,26744960,26792960,0,0,1,1,2,0,0,1,0,0,0,0
IStutterSoWhat,0,31,27317920,27365920,0,0,0,1,3,0,0,0,0,0,3,0
IStutterSoWhat,0,32,27342880,27390880,1,0,0,0,0,0,0,0,2,0,3,2
IStutterSoWhat,0,33,28398240,28446240,0,0,0,0,0,0,0,0,3,0,3,2
IStutterSoWhat,0,34,2707360,2755360,0,0,2,0,1,0,0,1,0,0,0,0
IStutterSoWhat,0,35,2732160,2780160,0,0,1,1,0,1,1,0,1,0,0,0
IStutterSoWhat,0,36,2787840,2835840,0,0,1,0,0,0,0,0,2,1,0,0
IStutterSoWhat,0,37,2812480,2860480,0,0,0,0,1,0,0,2,2,1,0,0
IStutterSoWhat,0,38,2856480,2904480,0,0,2,0,0,0,0,0,1,0,0,0
IStutterSoWhat,0,39,2982880,3030880,0,0,0,2,3,0,0,1,0,1,0,0
IStutterSoWhat,0,40,3007360,3055360,0,0,1,0,3,0,0,0,0,1,0,0
IStutterSoWhat,0,41,3187360,3235360,0,0,0,1,0,0,0,3,2,2,0,0
IStutterSoWhat,0,42,3212160,3260160,0,0,0,0,3,0,0,3,0,1,0,0
IStutterSoWhat,0,43,3243520,3291520,0,0,1,0,3,0,0,0,0,2,0,0
IStutterSoWhat,0,44,3294560,3342560,0,0,1,1,0,0,0,2,2,0,0,0
IStutterSoWhat,0,45,3948160,3996160,0,0,2,1,1,2,0,0,0,1,0,0
IStutterSoWhat,0,46,3974080,4022080,0,0,0,1,1,0,0,0,1,1,0,0
IStutterSoWhat,0,47,4001600,4049600,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,48,20480,68480,0,0,0,0,0,0,0,0,3,0,3,3
IStutterSoWhat,0,49,4263040,4311040,1,0,0,1,0,0,2,0,2,0,0,0
IStutterSoWhat,0,50,4298400,4346400,0,0,0,2,0,0,1,0,1,0,0,0
IStutterSoWhat,0,51,4362560,4410560,0,0,0,0,0,0,0,3,3,0,0,0
IStutterSoWhat,0,52,4533120,4581120,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,0,53,4563360,4611360,0,0,1,0,0,0,0,0,2,2,0,0
IStutterSoWhat,0,54,4589120,4637120,0,0,0,2,3,0,1,0,0,0,0,0
IStutterSoWhat,0,55,4864640,4912640,0,0,0,2,0,0,0,0,1,1,0,0
IStutterSoWhat,0,56,4889440,4937440,0,0,1,1,0,0,0,1,2,1,0,0
IStutterSoWhat,0,57,4943840,4991840,0,0,0,3,1,0,0,0,0,0,0,1
IStutterSoWhat,0,58,4972000,5020000,0,0,0,2,1,2,0,0,0,0,0,0
IStutterSoWhat,0,59,5158080,5206080,0,0,0,0,0,3,0,0,0,2,0,0
IStutterSoWhat,0,60,5189120,5237120,0,0,0,0,0,0,1,1,3,0,0,0
IStutterSoWhat,0,61,5244640,5292640,0,0,0,0,0,3,0,2,0,1,0,0
IStutterSoWhat,0,62,5367360,5415360,0,0,1,0,0,0,0,0,2,1,0,0
IStutterSoWhat,0,63,5392000,5440000,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,0,64,5460160,5508160,0,0,0,0,0,0,0,0,3,2,0,0
IStutterSoWhat,0,65,35360,83360,0,0,0,0,0,0,0,0,3,0,3,3
IStutterSoWhat,0,66,5532640,5580640,0,0,1,1,0,1,0,2,0,0,0,0
IStutterSoWhat,0,67,5562560,5610560,0,0,0,1,1,0,0,0,2,0,0,0
IStutterSoWhat,0,68,5701920,5749920,0,0,2,1,0,0,1,0,1,0,0,0
IStutterSoWhat,0,69,5742880,5790880,0,0,1,0,0,0,0,0,3,0,0,0
IStutterSoWhat,0,70,6074880,6122880,0,0,1,1,0,0,1,0,1,1,0,0
IStutterSoWhat,0,71,6102720,6150720,0,0,0,0,0,0,0,2,3,0,0,0
IStutterSoWhat,0,72,6281760,6329760,1,0,1,1,1,0,0,0,0,0,0,0
IStutterSoWhat,0,73,6308320,6356320,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,0,74,6484000,6532000,0,0,0,1,0,1,0,1,1,1,0,0
IStutterSoWhat,0,75,6509920,6557920,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,0,76,6556960,6604960,0,0,0,0,1,0,0,0,2,1,0,0
IStutterSoWhat,0,77,6582720,6630720,0,0,0,1,1,0,0,0,1,1,0,0
